US.MO.019,Boone County,Boone County,4377925,-92.30968,38.99062
US.MO.021,Buchanan County,Buchanan County,4378897,-94.80616,39.65986
US.MO.023,Butler County,Butler County,4379332,-90.40656,36.71642
US.MO.025,Caldwell County,Caldwell County,4379520,-93.9828,39.65575
US.MO.027,Callaway County,Callaway County,4379567,-91.92601,38.83552
US.MO.029,Camden County,Camden County,4379625,-92.76605,38.02704
US.MO.031,Cape Girardeau County,Cape Girardeau County,4379968,-89.68445,37.38404
US.MO.033,Carroll County,Carroll County,4380138,-93.50518,39.42698
US.MO.035,Carter County,Carter County,4380170,-90.96231,36.94127
US.MO.037,Cass County,Cass County,4380266,-94.35482,38.647
US.MO.039,Cedar County,Cedar County,4380498,-93.85661,37.72385
US.MO.041,Chariton County,Chariton County,4380961,-92.96262,39.51508
US.MO.043,Christian County,Christian County,4381179,-93.18885,36.96957
US.MO.047,Clay County,Clay County,4381444,-94.42087,39.31052
US.MO.049,Clinton County,Clinton County,4381646,-94.40459,39.60178
US.MO.051,Cole County,Cole County,4381866,-92.2816,38.50541
US.MO.053,Cooper County,Cooper County,4382297,-92.81012,38.84354
US.MO.055,Crawford County,Crawford County,4382777,-91.30396,37.97638
US.MO.057,Dade County,Dade County,4383206,-93.85029,37.43204
US.MO.059,Dallas County,Dallas County,4383238,-93.02366,37.68041
US.MO.061,Daviess County,Daviess County,4383368,-93.98547,39.96075
US.MO.063,DeKalb County,DeKalb County,4383515,-94.40471,39.89318
US.MO.065,Dent County,Dent County,4383752,-91.50788,37.60663
US.MO.067,Douglas County,Douglas County,4384356,-92.49881,36.9326
US.MO.069,Dunklin County,Dunklin County,4384778,-90.16576,36.10597
US.MO.071,Franklin County,Franklin County,4387172,-91.07499,38.41114
US.MO.073,Gasconade County,Gasconade County,4387701,-91.50793,38.44087
US.MO.077,Greene County,Greene County,4388781,-93.34199,37.25805
US.MO.083,Henry County,Henry County,4390169,-93.79275,38.38516
US.MO.085,Hickory County,Hickory County,4390327,-93.32072,37.94079
US.MO.089,Howard County,Howard County,4391383,-92.69627,39.1425
US.MO.091,Howell County,Howell County,4391410,-91.88654,36.77401
US.MO.093,Iron County,Iron County,4392025,-90.69003,37.50426
US.MO.095,Jackson County,Jackson County,4392183,-94.34609,39.0085
US.MO.097,Jasper County,Jasper County,4392354,-94.34061,37.20355
US.MO.099,Jefferson County,Jefferson County,4392394,-90.53769,38.26107
US.MO.101,Johnson County,Johnson County,4392606,-93.80637,38.74409
US.MO.105,Laclede County,Laclede County,4394029,-92.59035,37.65832
US.MO.107,Lafayette County,Lafayette County,4394055,-93.78554,39.06559
US.MO.109,Lawrence County,Lawrence County,4394702,-93.83294,37.10635
US.MO.113,Lincoln County,Lincoln County,4395330,-90.96005,39.05802
US.MO.115,Linn County,Linn County,4395428,-93.10718,39.87021
US.MO.117,Livingston County,Livingston County,4395900,-93.54828,39.78211
US.MO.121,Macon County,Macon County,4396768,-92.56461,39.8308
US.MO.123,Madison County,Madison County,4396798,-90.34503,37.4781
US.MO.125,Maries County,Maries County,4397100,-91.92489,38.16163
US.MO.127,Marion County,Marion County,4397108,-91.62235,39.80596
US.MO.119,McDonald County,McDonald County,4397698,-94.34836,36.62867
US.MO.131,Miller County,Miller County,4398373,-92.42841,38.21453
US.MO.133,Mississippi County,Mississippi County,4398638,-89.29118,36.8281
US.MO.135,Moniteau County,Moniteau County,4398787,-92.58305,38.63275
US.MO.137,Monroe County,Monroe County,4398864,-92.00074,39.49546
US.MO.139,Montgomery County,Montgomery County,4398895,-91.47021,38.94149
US.MO.141,Morgan County,Morgan County,4399052,-92.88598,38.42374
US.MO.143,New Madrid County,New Madrid County,4400430,-89.65183,36.59465
US.MO.145,Newton County,Newton County,4400561,-94.33925,36.90551
US.MO.149,Oregon County,Oregon County,4402012,-91.40329,36.68672
US.MO.151,Osage County,Osage County,4402051,-91.86184,38.46037
US.MO.153,Ozark County,Ozark County,4402255,-92.44466,36.64932
US.MO.155,Pemiscot County,Pemiscot County,4402864,-89.78538,36.21145
US.MO.157,Perry County,Perry County,4402984,-89.82441,37.70714
US.MO.159,Pettis County,Pettis County,4403095,-93.2851,38.72829
US.MO.161,Phelps County,Phelps County,4403116,-91.79236,37.87713
US.MO.163,Pike County,Pike County,4403228,-91.17136,39.34384
US.MO.165,Platte County,Platte County,4403600,-94.77359,39.3805
US.MO.167,Polk County,Polk County,4404128,-93.40053,37.61648
US.MO.169,Pulaski County,Pulaski County,4404807,-92.20766,37.82463
US.MO.173,Ralls County,Ralls County,4405038,-91.52202,39.52767
US.MO.175,Randolph County,Randolph County,4405082,-92.49708,39.44017
US.MO.177,Ray County,Ray County,4405143,-93.98988,39.35241
US.MO.179,Reynolds County,Reynolds County,4405470,-90.96908,37.36233
US.MO.181,Ripley County,Ripley County,4405720,-90.86388,36.65282
US.MO.183,Saint Charles County,Saint Charles County,4406835,-90.6749,38.78192
US.MO.185,Saint Clair County,Saint Clair County,4406842,-93.77598,38.03718
US.MO.187,Saint Francois County,Saint Francois County,4406884,-90.47227,37.81028
US.MO.189,Saint Louis County,Saint Louis County,4407074,-90.44341,38.64068
US.MO.510,City of Saint Louis,City of Saint Louis,4407084,-90.19789,38.62727
US.MO.186,Sainte Genevieve County,Sainte Genevieve County,4407295,-90.19442,37.8944
US.MO.195,Saline County,Saline County,4407376,-93.20185,39.13684
US.MO.201,Scott County,Scott County,4407901,-89.56851,37.05305
US.MO.203,Shannon County,Shannon County,4408228,-91.40051,37.15739
US.MO.205,Shelby County,Shelby County,4408345,-92.07662,39.79778
US.MO.207,Stoddard County,Stoddard County,4410296,-89.94431,36.85562
US.MO.209,Stone County,Stone County,4410325,-93.456,36.74694
US.MO.213,Taney County,Taney County,4411205,-93.04111,36.65473
US.MO.215,Texas County,Texas County,4411468,-91.96505,37.31731
US.MO.217,Vernon County,Vernon County,4413006,-94.34244,37.85058
US.MO.219,Warren County,Warren County,4413583,-91.16069,38.76462
US.MO.221,Washington County,Washington County,4413630,-90.87742,37.96168
US.MO.223,Wayne County,Wayne County,4413797,-90.46143,37.11264
US.MO.225,Webster County,Webster County,4413870,-92.87588,37.28091
US.MO.229,Wright County,Wright County,4415503,-92.4687,37.27014
US.MS.001,Adams County,Adams County,4415912,-91.3535,31.48294
US.MS.003,Alcorn County,Alcorn County,4416012,-88.58026,34.88077
US.MS.005,Amite County,Amite County,4416182,-90.80443,31.1744
US.MS.007,Attala County,Attala County,4416669,-89.58155,33.08629
US.MS.009,Benton County,Benton County,4417738,-89.18848,34.81729
US.MS.011,Bolivar County,Bolivar County,4419012,-90.8804,33.79554
US.MS.013,Calhoun County,Calhoun County,4420309,-89.33645,33.93645
US.MS.015,Carroll County,Carroll County,4420741,-89.9202,33.44853
US.MS.017,Chickasaw County,Chickasaw County,4421449,-88.94786,33.9208
US.MS.019,Choctaw County,Choctaw County,4421547,-89.24838,33.34731
US.MS.021,Claiborne County,Claiborne County,4421859,-90.91181,31.97369
US.MS.023,Clarke County,Clarke County,4421913,-88.6894,32.0414
US.MS.025,Clay County,Clay County,4421964,-88.78157,33.65567
US.MS.027,Coahoma County,Coahoma County,4422178,-90.60269,34.22917
US.MS.029,Copiah County,Copiah County,4422700,-90.4488,31.86924
US.MS.031,Covington County,Covington County,4422907,-89.55263,31.63322
US.MS.033,De Soto County,De Soto County,4423655,-89.99178,34.8754
US.MS.035,Forrest County,Forrest County,4426954,-89.25786,31.18887
US.MS.037,Franklin County,Franklin County,4427119,-90.89785,31.47715
US.MS.039,George County,George County,4427592,-88.64403,30.86261
US.MS.041,Greene County,Greene County,4428420,-88.63916,31.21422
US.MS.043,Grenada County,Grenada County,4428541,-89.80201,33.76995
US.MS.045,Hancock County,Hancock County,4428961,-89.47456,30.39378
US.MS.047,Harrison County,Harrison County,4429197,-89.08164,30.41605
US.MS.049,Hinds County,Hinds County,4429877,-90.44282,32.2667
US.MS.051,Holmes County,Holmes County,4430142,-90.09205,33.12351
US.MS.053,Humphreys County,Humphreys County,4430705,-90.52662,33.1287
US.MS.055,Issaquena County,Issaquena County,4431269,-90.98921,32.74139
US.MS.057,Itawamba County,Itawamba County,4431274,-88.36132,34.27999
US.MS.059,Jackson County,Jackson County,4431425,-88.62284,30.46289
US.MS.061,Jasper County,Jasper County,4431565,-89.11886,32.01911
US.MS.063,Jefferson County,Jefferson County,4431608,-91.03718,31.73421
US.MS.065,Jefferson Davis County,Jefferson Davis County,4431611,-89.823,31.56964
US.MS.067,Jones County,Jones County,4431982,-89.16879,31.62256
US.MS.069,Kemper County,Kemper County,4432218,-88.64116,32.75456
US.MS.071,Lafayette County,Lafayette County,4432670,-89.48492,34.35675
US.MS.073,Lamar County,Lamar County,4432922,-89.50869,31.20587
US.MS.075,Lauderdale County,Lauderdale County,4433028,-88.66254,32.40429
US.MS.077,Lawrence County,Lawrence County,4433059,-90.10699,31.5502
US.MS.079,Leake County,Leake County,4433110,-89.52406,32.75353
US.MS.081,Lee County,Lee County,4433190,-88.68042,34.28989
US.MS.083,Leflore County,Leflore County,4433243,-90.30106,33.55052
US.MS.085,Lincoln County,Lincoln County,4433521,-90.454,31.53239
US.MS.087,Lowndes County,Lowndes County,4434357,-88.44331,33.47291
US.MS.089,Madison County,Madison County,4434666,-90.03376,32.63466
US.MS.091,Marion County,Marion County,4434905,-89.82244,31.23082
US.MS.093,Marshall County,Marshall County,4434977,-89.50305,34.76225
US.MS.097,Montgomery County,Montgomery County,4436434,-89.6164,33.4941
US.MS.095,Monroe County,Monroe County,4436465,-88.48047,33.89224
US.MS.099,Neshoba County,Neshoba County,4438104,-89.11757,32.7535
US.MS.101,Newton County,Newton County,4438827,-89.11881,32.40023
US.MS.103,Noxubee County,Noxubee County,4439115,-88.56982,33.11011
US.MS.105,Oktibbeha County,Oktibbeha County,4439581,-88.8793,33.42495
US.MS.107,Panola County,Panola County,4440232,-89.95057,34.36394
US.MS.109,Pearl River County,Pearl River County,4440578,-89.58978,30.76858
US.MS.111,Perry County,Perry County,4440794,-88.99233,31.17202
US.MS.113,Pike County,Pike County,4441053,-90.40416,31.17491
US.MS.115,Pontotoc County,Pontotoc County,4442070,-89.03741,34.22544
US.MS.117,Prentiss County,Prentiss County,4442374,-88.5201,34.61829
US.MS.119,Quitman County,Quitman County,4442697,-90.28912,34.25141
US.MS.121,Rankin County,Rankin County,4442841,-89.9458,32.26412
US.MS.123,Scott County,Scott County,4445321,-89.53764,32.40638
US.MS.125,Sharkey County,Sharkey County,4445678,-90.81321,32.87972
US.MS.127,Simpson County,Simpson County,4446158,-89.91949,31.91317
US.MS.129,Smith County,Smith County,4446378,-89.50668,32.01769
US.MS.131,Stone County,Stone County,4447325,-89.11771,30.78995
US.MS.133,Sunflower County,Sunflower County,4447584,-90.58862,33.60231
US.MS.135,Tallahatchie County,Tallahatchie County,4447911,-90.17326,33.95047
US.MS.137,Tate County,Tate County,4447998,-89.94478,34.65032
US.MS.139,Tippah County,Tippah County,4448467,-88.9089,34.7684
US.MS.141,Tishomingo County,Tishomingo County,4448508,-88.23932,34.74043
US.MS.143,Tunica County,Tunica County,4448921,-90.37551,34.65194
US.MS.145,Union County,Union County,4449240,-89.00386,34.49047
US.MS.147,Walthall County,Walthall County,4450205,-90.10614,31.14842
US.MS.149,Warren County,Warren County,4450285,-90.85201,32.35723
US.MS.151,Washington County,Washington County,4450315,-90.94745,33.2837
US.MS.153,Wayne County,Wayne County,4450432,-88.6958,31.64078
US.MS.155,Webster County,Webster County,4450493,-89.28482,33.61307
US.MS.157,Wilkinson County,Wilkinson County,4451213,-91.31092,31.16107
US.MS.159,Winston County,Winston County,4451480,-89.03443,33.08849
US.MS.161,Yalobusha County,Yalobusha County,4451779,-89.70763,34.02821
US.MS.163,Yazoo County,Yazoo County,4451815,-90.39642,32.78031
US.NC.001,Alamance County,Alamance County,4452290,-79.39951,36.04407
US.NC.003,Alexander County,Alexander County,4452352,-81.17702,35.92102
US.NC.005,Alleghany County,Alleghany County,4452391,-81.12719,36.49134
US.NC.007,Anson County,Anson County,4452708,-80.10273,34.97383
US.NC.009,Ashe County,Ashe County,4453028,-81.50034,36.43416
US.NC.011,Avery County,Avery County,4453232,-81.92247,36.07661
US.NC.013,Beaufort County,Beaufort County,4454373,-76.84516,35.48583
US.NC.015,Bertie County,Bertie County,4455071,-76.9666,36.06556
US.NC.017,Bladen County,Bladen County,4456243,-78.56318,34.61431
US.NC.019,Brunswick County,Brunswick County,4457580,-78.22728,34.03897
US.NC.021,Buncombe County,Buncombe County,4458155,-82.5301,35.61122
US.NC.023,Burke County,Burke County,4458194,-81.7047,35.74952
US.NC.025,Cabarrus County,Cabarrus County,4458491,-80.55204,35.38687
US.NC.027,Caldwell County,Caldwell County,4458601,-81.54655,35.95297
US.NC.029,Camden County,Camden County,4458740,-76.16112,36.34145
US.NC.031,Carteret County,Carteret County,4459410,-76.53249,34.86401
US.NC.033,Caswell County,Caswell County,4459547,-79.33359,36.39335
US.NC.035,Catawba County,Catawba County,4459575,-81.21448,35.66261
US.NC.037,Chatham County,Chatham County,4460324,-79.25535,35.70258
US.NC.039,Cherokee County,Cherokee County,4460366,-84.06347,35.13384
US.NC.041,Chowan County,Chowan County,4460702,-76.60216,36.12656
US.NC.043,Clay County,Clay County,4460927,-83.75021,35.05719
US.NC.045,Cleveland County,Cleveland County,4461030,-81.55561,35.33411
US.NC.047,Columbus County,Columbus County,4461503,-78.65507,34.2654
US.NC.049,Craven County,Craven County,4462398,-77.08263,35.11722
US.NC.051,Cumberland County,Cumberland County,4462716,-78.82744,35.04859
US.NC.053,Currituck County,Currituck County,4462764,-75.93683,36.36724
US.NC.055,Dare County,Dare County,4462997,-75.78094,35.78663
US.NC.057,Davidson County,Davidson County,4463056,-80.21269,35.79328
US.NC.059,Davie County,Davie County,4463078,-80.54447,35.92916
US.NC.061,Duplin County,Duplin County,4464351,-77.93294,34.93628
US.NC.063,Durham County,Durham County,4464374,-78.87632,36.036
US.NC.065,Edgecombe County,Edgecombe County,4464909,-77.59707,35.91298
US.NC.067,Forsyth County,Forsyth County,4466900,-80.25636,36.13049
US.NC.069,Franklin County,Franklin County,4467141,-78.28561,36.08279
US.NC.071,Gaston County,Gaston County,4467717,-81.18025,35.29437
US.NC.073,Gates County,Gates County,4467741,-76.70049,36.44489
US.NC.075,Graham County,Graham County,4468538,-83.83356,35.35016
US.NC.077,Granville County,Granville County,4468623,-78.65302,36.30402
US.NC.079,Greene County,Greene County,4469093,-77.67587,35.48541
US.NC.081,Guilford County,Guilford County,4469393,-79.78901,36.07945
US.NC.083,Halifax County,Halifax County,4469619,-77.65188,36.2575
US.NC.085,Harnett County,Harnett County,4470002,-78.86931,35.3686
US.NC.087,Haywood County,Haywood County,4470398,-82.98224,35.55605
US.NC.089,Henderson County,Henderson County,4470576,-82.47991,35.33629
US.NC.091,Hertford County,Hertford County,4470729,-76.98066,36.35863
US.NC.093,Hoke County,Hoke County,4471487,-79.23711,35.01736
US.NC.095,Hyde County,Hyde County,4472505,-76.1485,35.41004
US.NC.097,Iredell County,Iredell County,4472769,-80.87344,35.80708
US.NC.099,Jackson County,Jackson County,4473029,-83.14083,35.28739
US.NC.101,Johnston County,Johnston County,4473631,-78.36564,35.51761
US.NC.103,Jones County,Jones County,4473713,-77.35526,35.0217
US.NC.105,Lee County,Lee County,4475520,-79.17143,35.47517
US.NC.107,Lenoir County,Lenoir County,4475647,-77.64127,35.23915
US.NC.109,Lincoln County,Lincoln County,4475969,-81.22387,35.48618
US.NC.113,Macon County,Macon County,4477724,-83.4221,35.15038
US.NC.115,Madison County,Madison County,4477734,-82.70576,35.85809
US.NC.117,Martin County,Martin County,4478142,-77.10708,35.8416
US.NC.111,McDowell County,McDowell County,4478581,-82.0487,35.68124
US.NC.119,Mecklenburg County,Mecklenburg County,4478884,-80.83276,35.24671
US.NC.121,Mitchell County,Mitchell County,4479817,-82.16347,36.01329
US.NC.123,Montgomery County,Montgomery County,4479988,-79.90547,35.33246
US.NC.125,Moore County,Moore County,4480053,-79.48131,35.31072
US.NC.127,Nash County,Nash County,4481511,-77.98648,35.96722
US.NC.129,New Hanover County,New Hanover County,4481757,-77.86561,34.18141
US.NC.131,Northampton County,Northampton County,4482584,-77.39674,36.41766
US.NC.133,Onslow County,Onslow County,4483494,-77.39319,34.76305
US.NC.135,Orange County,Orange County,4483525,-79.1206,36.0613
US.NC.137,Pamlico County,Pamlico County,4483897,-76.66716,35.15152
US.NC.139,Pasquotank County,Pasquotank County,4484186,-76.24913,36.2649
US.NC.141,Pender County,Pender County,4484498,-77.88887,34.51494
US.NC.143,Perquimans County,Perquimans County,4484605,-76.40767,36.1772
US.NC.145,Person County,Person County,4484671,-78.97171,36.39011
US.NC.147,Pitt County,Pitt County,4485631,-77.37465,35.59352
US.NC.149,Polk County,Polk County,4486072,-82.16967,35.27929
US.NC.151,Randolph County,Randolph County,4487127,-79.80616,35.71033
US.NC.153,Richmond County,Richmond County,4487947,-79.74783,35.00594
US.NC.155,Robeson County,Robeson County,4488351,-79.10353,34.64009
US.NC.157,Rockingham County,Rockingham County,4488575,-79.77515,36.39608
US.NC.159,Rowan County,Rowan County,4489163,-80.52464,35.63954
US.NC.161,Rutherford County,Rutherford County,4489357,-81.92009,35.40225
US.NC.163,Sampson County,Sampson County,4490053,-78.37152,34.99163
US.NC.165,Scotland County,Scotland County,4490602,-79.48043,34.8409
US.NC.167,Stanly County,Stanly County,4493238,-80.25092,35.31199
US.NC.169,Stokes County,Stokes County,4493539,-80.23961,36.4019
US.NC.171,Surry County,Surry County,4494132,-80.68749,36.41468
US.NC.173,Swain County,Swain County,4494189,-83.49274,35.48673
US.NC.175,Transylvania County,Transylvania County,4495544,-82.7983,35.20215
US.NC.177,Tyrrell County,Tyrrell County,4496070,-76.17005,35.87018
US.NC.179,Union County,Union County,4496196,-80.53073,34.98837
US.NC.181,Vance County,Vance County,4496539,-78.40833,36.36476
US.NC.183,Wake County,Wake County,4497286,-78.65022,35.79012
US.NC.185,Warren County,Warren County,4497598,-78.1069,36.39659
US.NC.187,Washington County,Washington County,4497673,-76.56868,35.83887
US.NC.189,Watauga County,Watauga County,4497707,-81.69637,36.2311
US.NC.191,Wayne County,Wayne County,4497859,-78.00415,35.36378
US.NC.193,Wilkes County,Wilkes County,4499127,-81.16292,36.20621
US.NC.195,Wilson County,Wilson County,4499428,-77.91862,35.70503
US.NC.197,Yadkin County,Yadkin County,4500134,-80.66534,36.16054
US.NC.199,Yancey County,Yancey County,4500160,-82.30755,35.89888
US.NJ.001,Atlantic County,Atlantic County,4500561,-74.63373,39.46883
US.NJ.005,Burlington County,Burlington County,4500994,-74.6682,39.87769
US.NJ.007,Camden County,Camden County,4501019,-74.95976,39.80353
US.NJ.009,Cape May County,Cape May County,4501053,-74.84998,39.08513
US.NJ.011,Cumberland County,Cumberland County,4501427,-75.12934,39.32807
US.NJ.015,Gloucester County,Gloucester County,4501944,-75.14167,39.71731
US.NJ.029,Ocean County,Ocean County,4503355,-74.25003,39.866
US.NJ.033,Salem County,Salem County,4503949,-75.35791,39.57658
US.OH.001,Adams County,Adams County,4505006,-83.47215,38.84551
US.OH.009,Athens County,Athens County,4505546,-82.04513,39.33386
US.OH.015,Brown County,Brown County,4507215,-83.86743,38.93405
US.OH.017,Butler County,Butler County,4507568,-84.57566,39.43865
US.OH.023,Clark County,Clark County,4508810,-83.7839,39.91678
US.OH.025,Clermont County,Clermont County,4508924,-84.15192,39.04743
US.OH.027,Clinton County,Clinton County,4508988,-83.80838,39.41498
US.OH.045,Fairfield County,Fairfield County,4511295,-82.63059,39.7516
US.OH.047,Fayette County,Fayette County,4511521,-83.4561,39.55988
US.OH.049,Franklin County,Franklin County,4512214,-83.00935,39.96952
US.OH.053,Gallia County,Gallia County,4512438,-82.31691,38.82467
US.OH.057,Greene County,Greene County,4513280,-83.88989,39.69148
US.OH.061,Hamilton County,Hamilton County,4513583,-84.54277,39.19553
US.OH.071,Highland County,Highland County,4514204,-83.60097,39.18474
US.OH.073,Hocking County,Hocking County,4514358,-82.47925,39.49702
US.OH.079,Jackson County,Jackson County,4515328,-82.61838,39.01967
US.OH.087,Lawrence County,Lawrence County,4516351,-82.53675,38.59847
US.OH.097,Madison County,Madison County,4517365,-83.4002,39.89403
US.OH.105,Meigs County,Meigs County,4518038,-82.0229,39.08224
US.OH.111,Monroe County,Monroe County,4518563,-81.08292,39.72735
US.OH.113,Montgomery County,Montgomery County,4518598,-84.29068,39.75459
US.OH.115,Morgan County,Morgan County,4518677,-81.85266,39.62037
US.OH.119,Muskingum County,Muskingum County,4519300,-81.94438,39.96542
US.OH.121,Noble County,Noble County,4519808,-81.45556,39.76596
US.OH.127,Perry County,Perry County,4521093,-82.23614,39.73715
US.OH.129,Pickaway County,Pickaway County,4521196,-83.02439,39.64194
US.OH.131,Pike County,Pike County,4521245,-83.06685,39.07737
US.OH.135,Preble County,Preble County,4521907,-84.64802,39.74157
US.OH.141,Ross County,Ross County,4522889,-83.05703,39.33763
US.OH.145,Scioto County,Scioto County,4524221,-82.99283,38.80396
US.OH.163,Vinton County,Vinton County,4527250,-82.48535,39.25099
US.OH.165,Warren County,Warren County,4527624,-84.16676,39.42758
US.OH.167,Washington County,Washington County,4527654,-81.49525,39.45532
US.OK.001,Adair County,Adair County,4529106,-94.65868,35.88393
US.OK.003,Alfalfa County,Alfalfa County,4529227,-98.324,36.73098
US.OK.005,Atoka County,Atoka County,4529605,-96.03783,34.37372
US.OK.009,Beckham County,Beckham County,4530237,-99.68192,35.26871
US.OK.011,Blaine County,Blaine County,4530876,-98.43346,35.87525
US.OK.013,Bryan County,Bryan County,4531565,-96.25975,33.9623
US.OK.015,Caddo County,Caddo County,4531901,-98.37515,35.17438
US.OK.017,Canadian County,Canadian County,4532136,-97.98238,35.54244
US.OK.019,Carter County,Carter County,4532398,-97.28579,34.25086
US.OK.021,Cherokee County,Cherokee County,4532932,-94.99966,35.90663
US.OK.023,Choctaw County,Choctaw County,4533135,-95.55214,34.02662
US.OK.027,Cleveland County,Cleveland County,4533690,-97.32641,35.20302
US.OK.029,Coal County,Coal County,4533759,-96.29786,34.58819
US.OK.031,Comanche County,Comanche County,4533932,-98.47166,34.6621
US.OK.033,Cotton County,Cotton County,4534159,-98.37223,34.29024
US.OK.035,Craig County,Craig County,4534416,-95.2085,36.76176
US.OK.037,Creek County,Creek County,4534444,-96.37094,35.90268
US.OK.039,Custer County,Custer County,4534674,-99.0015,35.63886
US.OK.041,Delaware County,Delaware County,4534948,-94.80265,36.4082
US.OK.043,Dewey County,Dewey County,4535054,-99.00789,35.98766
US.OK.045,Ellis County,Ellis County,4535845,-99.7546,36.21836
US.OK.047,Garfield County,Garfield County,4537472,-97.78272,36.37906
US.OK.049,Garvin County,Garvin County,4537513,-97.30932,34.70457
US.OK.051,Grady County,Grady County,4537854,-97.88411,35.01694
US.OK.053,Grant County,Grant County,4537914,-97.78616,36.79614
US.OK.055,Greer County,Greer County,4538074,-99.5608,34.9357
US.OK.057,Harmon County,Harmon County,4538322,-99.84628,34.74412
US.OK.059,Harper County,Harper County,4538342,-99.66736,36.78873
US.OK.061,Haskell County,Haskell County,4538431,-95.1166,35.22482
US.OK.063,Hughes County,Hughes County,4539140,-96.25024,35.04834
US.OK.065,Jackson County,Jackson County,4539499,-99.41476,34.58797
US.OK.067,Jefferson County,Jefferson County,4539571,-97.83585,34.11101
US.OK.069,Johnston County,Johnston County,4539716,-96.66066,34.31649
US.OK.071,Kay County,Kay County,4540074,-97.14392,36.81801
US.OK.073,Kingfisher County,Kingfisher County,4540316,-97.94211,35.94539
US.OK.075,Kiowa County,Kiowa County,4540342,-98.98087,34.91637
US.OK.077,Latimer County,Latimer County,4540696,-95.25042,34.87606
US.OK.079,Le Flore County,Le Flore County,4540759,-94.70339,34.9003
US.OK.081,Lincoln County,Lincoln County,4541067,-96.88092,35.703
US.OK.083,Logan County,Logan County,4541599,-97.44332,35.91934
US.OK.085,Love County,Love County,4541812,-97.24418,33.94986
US.OK.093,Major County,Major County,4542080,-98.53595,36.31164
US.OK.095,Marshall County,Marshall County,4542194,-96.76913,34.02449
US.OK.097,Mayes County,Mayes County,4542291,-95.23085,36.30188
US.OK.087,McClain County,McClain County,4542393,-97.4443,35.00934
US.OK.089,McCurtain County,McCurtain County,4542417,-94.77133,34.11529
US.OK.091,McIntosh County,McIntosh County,4542456,-95.66684,35.37366
US.OK.099,Murray County,Murray County,4543314,-97.06792,34.48233
US.OK.101,Muskogee County,Muskogee County,4543342,-95.37953,35.61613
US.OK.103,Noble County,Noble County,4543736,-97.23051,36.3886
US.OK.105,Nowata County,Nowata County,4544026,-95.6174,36.79848
US.OK.107,Okfuskee County,Okfuskee County,4544284,-96.3228,35.46546
US.OK.109,Oklahoma County,Oklahoma County,4544356,-97.4072,35.55152
US.OK.111,Okmulgee County,Okmulgee County,4544386,-95.96431,35.64666
US.OK.113,Osage County,Osage County,4547304,-96.39849,36.62919
US.OK.115,Ottawa County,Ottawa County,4547357,-94.81044,36.83551
US.OK.117,Pawnee County,Pawnee County,4547688,-96.6993,36.31693
US.OK.119,Payne County,Payne County,4547701,-96.97577,36.07732
US.OK.121,Pittsburg County,Pittsburg County,4548102,-95.7484,34.92391
US.OK.123,Pontotoc County,Pontotoc County,4548292,-96.68444,34.728
US.OK.125,Pottawatomie County,Pottawatomie County,4548371,-96.9483,35.20672
US.OK.127,Pushmataha County,Pushmataha County,4548586,-95.37579,34.4162
US.OK.129,Roger Mills County,Roger Mills County,4549635,-99.69569,35.68839
US.OK.131,Rogers County,Rogers County,4549638,-95.60436,36.37157
US.OK.133,Seminole County,Seminole County,4551046,-96.61552,35.16749
US.OK.135,Sequoyah County,Sequoyah County,4551067,-94.75524,35.49535
US.OK.137,Stephens County,Stephens County,4552182,-97.85148,34.48559
US.OK.141,Tillman County,Tillman County,4553073,-98.92424,34.37285
US.OK.143,Tulsa County,Tulsa County,4553440,-95.94148,36.12108
US.OK.145,Wagoner County,Wagoner County,4554551,-95.52118,35.9611
US.OK.147,Washington County,Washington County,4554708,-95.90437,36.71524
US.OK.149,Washita County,Washita County,4554753,-98.99223,35.29038
US.OK.151,Woods County,Woods County,4556038,-98.86512,36.76694
US.OK.153,Woodward County,Woodward County,4556051,-99.26497,36.42267
US.PA.001,Adams County,Adams County,4556228,-77.21789,39.87145
US.SC.001,Abbeville County,Abbeville County,4568959,-82.45871,34.22257
US.SC.003,Aiken County,Aiken County,4569073,-81.63474,33.54437
US.SC.005,Allendale County,Allendale County,4569210,-81.3582,32.98811
US.SC.007,Anderson County,Anderson County,4569313,-82.63788,34.51909
US.SC.009,Bamberg County,Bamberg County,4569930,-81.05423,33.21477
US.SC.011,Barnwell County,Barnwell County,4570020,-81.43502,33.26606
US.SC.013,Beaufort County,Beaufort County,4570292,-80.69217,32.35706
US.SC.015,Berkeley County,Berkeley County,4570707,-79.95099,33.19768
US.SC.017,Calhoun County,Calhoun County,4573075,-80.78028,33.67486
US.SC.019,Charleston County,Charleston County,4574328,-79.94202,32.74917
US.SC.021,Cherokee County,Cherokee County,4574428,-81.62039,35.0482
US.SC.023,Chester County,Chester County,4574531,-81.15953,34.69206
US.SC.025,Chesterfield County,Chesterfield County,4574554,-80.15872,34.63978
US.SC.027,Clarendon County,Clarendon County,4574857,-80.2164,33.66581
US.SC.029,Colleton County,Colleton County,4575230,-80.64968,32.84343
US.SC.031,Darlington County,Darlington County,4576323,-79.95769,34.33235
US.SC.033,Dillon County,Dillon County,4576657,-79.37893,34.39152
US.SC.035,Dorchester County,Dorchester County,4576822,-80.40556,33.07949
US.SC.037,Edgefield County,Edgefield County,4577533,-81.96658,33.77229
